doc_id,file_path,relative_path,class_name,split_original,source_folder,file_ext,width,height,read_error,hash_md5,split
doc_00001866,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2030166027.tif,test/form/2030166027.tif,form,test,test/form,.tif,764.0,1000.0,,5f0b19e11036a805cb1a1c7db81fe5a9,train
doc_00001867,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/505505856.tif,test/form/505505856.tif,form,test,test/form,.tif,786.0,1000.0,,db5765e0d55f713d0814673b06da223c,train
doc_00001868,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2502014823.tif,test/form/2502014823.tif,form,test,test/form,.tif,754.0,1000.0,,21cddd5082636b695148c84e211bf843,val
doc_00001869,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2024473742.tif,test/form/2024473742.tif,form,test,test/form,.tif,777.0,1000.0,,1ce2667c810fcf45abd686475532fe16,train
doc_00001870,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/83606776.tif,test/form/83606776.tif,form,test,test/form,.tif,754.0,1000.0,,a2611c45f723d341241a979de4d995ca,train
doc_00001871,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2029051930.tif,test/form/2029051930.tif,form,test,test/form,.tif,754.0,1000.0,,4880f55b2191c707dc1d9b8c6f3a7fb7,train
doc_00001872,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2074035650.tif,test/form/2074035650.tif,form,test,test/form,.tif,754.0,1000.0,,3c31df904a14f9e10ec712849715bc4a,train
doc_00001873,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/522399638+-9641.tif,test/form/522399638+-9641.tif,form,test,test/form,.tif,754.0,1000.0,,6a9c93c0861eb1e2bbadc151c2282b90,test
doc_00001874,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/0060024047.tif,test/form/0060024047.tif,form,test,test/form,.tif,762.0,1000.0,,8df0d9f2a94b80c6603caaf071973cf9,train
doc_00001875,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2085564538.tif,test/form/2085564538.tif,form,test,test/form,.tif,754.0,1000.0,,bb0d8c16480e2304517bdb0f99fd9301,train
doc_00001876,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2025840467.tif,test/form/2025840467.tif,form,test,test/form,.tif,780.0,1000.0,,7e9b404f966d3c23be8d7b49a1bc041e,train
doc_00001877,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2505118029.tif,test/form/2505118029.tif,form,test,test/form,.tif,754.0,1000.0,,6670f3edc56e6ccb4597869d4189dd1b,train
doc_00001878,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2051118092.tif,test/form/2051118092.tif,form,test,test/form,.tif,781.0,1000.0,,c1d24829aac391a733e62d328916ddfd,test
doc_00001879,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/510407520_510407523.tif,test/form/510407520_510407523.tif,form,test,test/form,.tif,783.0,1000.0,,616ec5a9aff84ecb3fa51383a97e9044,train
doc_00001880,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2051163420.tif,test/form/2051163420.tif,form,test,test/form,.tif,773.0,1000.0,,9ff948222f7f01a98b6ab96da66847c9,train
doc_00001881,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2076251558.tif,test/form/2076251558.tif,form,test,test/form,.tif,754.0,1000.0,,c49ea3f5f4ea1a6dc75340c350ed687c,test
doc_00001882,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/88967484.tif,test/form/88967484.tif,form,test,test/form,.tif,762.0,1000.0,,c095f7f1691ba8eaa3e1dd1df3f9fb45,train
doc_00001883,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2501463684_2501463685.tif,test/form/2501463684_2501463685.tif,form,test,test/form,.tif,803.0,1000.0,,09630078061d0a456cbcc59fdfc226bb,train
doc_00001884,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/92855011.tif,test/form/92855011.tif,form,test,test/form,.tif,802.0,1000.0,,dac20d249274dacdec649c168bef1518,test
doc_00001885,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2021353702.tif,test/form/2021353702.tif,form,test,test/form,.tif,777.0,1000.0,,49b66d957555548013d15185ab923f31,train
doc_00001886,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/503022449.tif,test/form/503022449.tif,form,test,test/form,.tif,771.0,1000.0,,ee29406907c444ea04cbcfa42bca8559,train
doc_00001887,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028826094_2028826095.tif,test/form/2028826094_2028826095.tif,form,test,test/form,.tif,777.0,1000.0,,b5e4b10fd895a8a862ad8b009cf087a1,train
doc_00001888,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2050801057.tif,test/form/2050801057.tif,form,test,test/form,.tif,817.0,1000.0,,988a9b8ac52ac8b105b7b52299235d59,train
doc_00001889,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2074650545.tif,test/form/2074650545.tif,form,test,test/form,.tif,754.0,1000.0,,d5f1331695c87ddcbe19e3ebb440fc22,train
doc_00001890,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2029194404.tif,test/form/2029194404.tif,form,test,test/form,.tif,777.0,1000.0,,3a52317005edacefed2c29cc8ce93262,train
doc_00001891,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2071731771.tif,test/form/2071731771.tif,form,test,test/form,.tif,754.0,1000.0,,fbb516cc7bfe283343c403a76e6e55b8,test
doc_00001892,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/00830878.tif,test/form/00830878.tif,form,test,test/form,.tif,773.0,1000.0,,59d11cb4c966762bbe0ce601c69bc584,train
doc_00001893,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/82254638.tif,test/form/82254638.tif,form,test,test/form,.tif,754.0,1000.0,,91324bf0bf0c440ed96c25ca9b9f2c8c,train
doc_00001894,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2077021452_1453.tif,test/form/2077021452_1453.tif,form,test,test/form,.tif,754.0,1000.0,,16d5ffe390427844efd6d5b531af93a3,train
doc_00001895,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2075401114.tif,test/form/2075401114.tif,form,test,test/form,.tif,754.0,1000.0,,84b7717527c44aa7288768d4935b0dc4,test
doc_00001896,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2062472535.tif,test/form/2062472535.tif,form,test,test/form,.tif,766.0,1000.0,,80b2f18545696c26e02030e83ef8e9b0,train
doc_00001897,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2077281444.tif,test/form/2077281444.tif,form,test,test/form,.tif,754.0,1000.0,,e0f694157afd7d4dff4885bc19f3e6f5,train
doc_00001898,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/512016042+-6043.tif,test/form/512016042+-6043.tif,form,test,test/form,.tif,754.0,1000.0,,e3b2e1112e51e1fadb0f927858983a62,val
doc_00001899,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2082002837.tif,test/form/2082002837.tif,form,test,test/form,.tif,754.0,1000.0,,46c38f027ba8fd630571a6a52ce0571b,train
doc_00001900,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028366098.tif,test/form/2028366098.tif,form,test,test/form,.tif,777.0,1000.0,,03caae9b726371557084cf017bccebcc,train
doc_00001901,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2049409334.tif,test/form/2049409334.tif,form,test,test/form,.tif,778.0,1000.0,,1090b51245eddd3ed71f83eb9841ade0,val
doc_00001902,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2072751728.tif,test/form/2072751728.tif,form,test,test/form,.tif,754.0,1000.0,,0105418ee55af8cf87b58434a6f813ee,test
doc_00001903,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/0000969322.tif,test/form/0000969322.tif,form,test,test/form,.tif,762.0,1000.0,,5a0aaefc934d0f49c65dab7f2e7bfea9,test
doc_00001904,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028823458.tif,test/form/2028823458.tif,form,test,test/form,.tif,777.0,1000.0,,38f095df835025e4feb2a0b4d411fccd,train
doc_00001905,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/0011899960.tif,test/form/0011899960.tif,form,test,test/form,.tif,762.0,1000.0,,98fb665092229eb395b0df2aa1bbe971,train
doc_00001906,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2084104886.tif,test/form/2084104886.tif,form,test,test/form,.tif,754.0,1000.0,,5350f7034671ec4b7d6832d2346db073,train
doc_00001907,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2073085423.tif,test/form/2073085423.tif,form,test,test/form,.tif,754.0,1000.0,,92da19d99634f8ca7ccb0ad82d908819,train
doc_00001908,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/1005107716.tif,test/form/1005107716.tif,form,test,test/form,.tif,754.0,1000.0,,0c9b50ac459e66b9f51923d8f0330d37,train
doc_00001909,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2044328175.tif,test/form/2044328175.tif,form,test,test/form,.tif,781.0,1000.0,,360890b6d944069ae79ea15d46b23a54,test
doc_00001910,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2051122582_2051122584.tif,test/form/2051122582_2051122584.tif,form,test,test/form,.tif,773.0,1000.0,,3820f3e8648518ae4999221c06c4a592,test
doc_00001911,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2071163720.tif,test/form/2071163720.tif,form,test,test/form,.tif,754.0,1000.0,,dca866d52a576a203e0ed7ccd01c4a20,val
doc_00001912,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2064812263.tif,test/form/2064812263.tif,form,test,test/form,.tif,754.0,1000.0,,0160581c886408e42f61bc0c3a0c472a,train
doc_00001913,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2076706344.tif,test/form/2076706344.tif,form,test,test/form,.tif,754.0,1000.0,,ac7b48873657554159d1c4443ff87fda,test
doc_00001914,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/91356315.tif,test/form/91356315.tif,form,test,test/form,.tif,802.0,1000.0,,5174e9d518de6681a43383245a471200,val
doc_00001915,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2001242354_2001242376.tif,test/form/2001242354_2001242376.tif,form,test,test/form,.tif,777.0,1000.0,,1f69d25db3a1bbea07658c96c85e02ea,val
doc_00001916,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2040758423.tif,test/form/2040758423.tif,form,test,test/form,.tif,816.0,1000.0,,f79f4ccc72910c4d6fc4be6d2db4e345,train
doc_00001917,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2074402561_2562.tif,test/form/2074402561_2562.tif,form,test,test/form,.tif,754.0,1000.0,,db33032f4fc0f058614ab08445a61aa1,val
doc_00001918,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2026345312.tif,test/form/2026345312.tif,form,test,test/form,.tif,777.0,1000.0,,972f811b7530dda290da05bb4972c553,train
doc_00001919,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2082587572.tif,test/form/2082587572.tif,form,test,test/form,.tif,754.0,1000.0,,7b224b8814cb423bd7dfb58d614b49ab,val
doc_00001920,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/89857421_7424.tif,test/form/89857421_7424.tif,form,test,test/form,.tif,802.0,1000.0,,7fdafcabadaf7844a7671022984779c1,train
doc_00001921,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2083863632.tif,test/form/2083863632.tif,form,test,test/form,.tif,754.0,1000.0,,db06ae57de84c803291c0ab092cfd4be,train
doc_00001922,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/509090900+-0900.tif,test/form/509090900+-0900.tif,form,test,test/form,.tif,754.0,1000.0,,4f585333db6828e366d7a0193bf6cdaa,train
doc_00001923,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2083822120.tif,test/form/2083822120.tif,form,test,test/form,.tif,754.0,1000.0,,4e955adbf5a8a4598de4125e1e6821f0,test
doc_00001924,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/81452185.tif,test/form/81452185.tif,form,test,test/form,.tif,776.0,1000.0,,6ab328602f431fe85af67c43255f1396,train
doc_00001925,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2505366459_6460.tif,test/form/2505366459_6460.tif,form,test,test/form,.tif,754.0,1000.0,,2b68ef37989d78f558f3c7e417ced8b8,train
doc_00001926,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/80313915.tif,test/form/80313915.tif,form,test,test/form,.tif,754.0,1000.0,,7cbcb42e9a4bc4929094629e0a92f6f5,train
doc_00001927,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2061832180.tif,test/form/2061832180.tif,form,test,test/form,.tif,788.0,1000.0,,69333494ad6608903b05003fe1271add,train
doc_00001928,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2500053972.tif,test/form/2500053972.tif,form,test,test/form,.tif,771.0,1000.0,,a3b08495a0cd6b28cc59ab7c78d245b4,val
doc_00001929,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/513029570.tif,test/form/513029570.tif,form,test,test/form,.tif,790.0,1000.0,,b4f57d3b1f82850bf4f94819280fd051,val
doc_00001930,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2074249645_9646.tif,test/form/2074249645_9646.tif,form,test,test/form,.tif,754.0,1000.0,,19892d805183573be465c9b8776e60ab,val
doc_00001931,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/1001825582_1001825583.tif,test/form/1001825582_1001825583.tif,form,test,test/form,.tif,777.0,1000.0,,3a685251a53399d81aa39c2b7aa9b620,train
doc_00001932,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028748031.tif,test/form/2028748031.tif,form,test,test/form,.tif,777.0,1000.0,,7a736ae78faad4aa7565f5c2d1d3fd4d,train
doc_00001933,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/87707503.tif,test/form/87707503.tif,form,test,test/form,.tif,767.0,1000.0,,5f794f5b02057bcd0f356e23a2eb0e6e,train
doc_00001934,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2022916255.tif,test/form/2022916255.tif,form,test,test/form,.tif,754.0,1000.0,,81c179af0292f3b37cca262706983618,train
doc_00001935,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/93496473.tif,test/form/93496473.tif,form,test,test/form,.tif,754.0,1000.0,,79e2a9ef4a3eaca9aa635de8f044094c,test
doc_00001936,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/71470351.tif,test/form/71470351.tif,form,test,test/form,.tif,762.0,1000.0,,e8f21065fa7c6610bd10c839e293126a,train
doc_00001937,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/506307326.tif,test/form/506307326.tif,form,test,test/form,.tif,775.0,1000.0,,96bebe9350531471caa7a36399a74eba,train
doc_00001938,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/83611872.tif,test/form/83611872.tif,form,test,test/form,.tif,754.0,1000.0,,f7c5da288c0ba65330f91d0711904646,test
doc_00001939,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/521138074+-8074.tif,test/form/521138074+-8074.tif,form,test,test/form,.tif,754.0,1000.0,,90c105214d4762668daedd1434fe4fbe,test
doc_00001940,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2072300394.tif,test/form/2072300394.tif,form,test,test/form,.tif,754.0,1000.0,,1af0defa6df9b3b34ab136a125d49d92,train
doc_00001941,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2051141087.tif,test/form/2051141087.tif,form,test,test/form,.tif,777.0,1000.0,,4dc4fbc99c853fb4c5cf38a06cd42d13,train
doc_00001942,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2076167898.tif,test/form/2076167898.tif,form,test,test/form,.tif,754.0,1000.0,,fcd24512915f761ddc5d42225c03eb4e,train
doc_00001943,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2055286097.tif,test/form/2055286097.tif,form,test,test/form,.tif,779.0,1000.0,,54c7c956e8bcb692773e42ea497f2580,test
doc_00001944,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028972575.tif,test/form/2028972575.tif,form,test,test/form,.tif,777.0,1000.0,,e7ae69be24dc56038e20e7c8cc141515,val
doc_00001945,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/518689732+-9734.tif,test/form/518689732+-9734.tif,form,test,test/form,.tif,754.0,1000.0,,a6a925e0b01b05de463b6c46272f595a,train
doc_00001946,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2026342910.tif,test/form/2026342910.tif,form,test,test/form,.tif,778.0,1000.0,,9711ba096b2e1e1629c9593e0b1ef764,train
doc_00001947,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/0001215128.tif,test/form/0001215128.tif,form,test,test/form,.tif,762.0,1000.0,,c33ff0923739f0e6552af13f6cae9dc4,train
doc_00001948,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2086082861.tif,test/form/2086082861.tif,form,test,test/form,.tif,754.0,1000.0,,930bb0f48cb7f9f696a17b51c348020f,train
doc_00001949,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2043481292.tif,test/form/2043481292.tif,form,test,test/form,.tif,786.0,1000.0,,ca5bde3da99997fa6ad3a4127bae6519,val
doc_00001950,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2029155304.tif,test/form/2029155304.tif,form,test,test/form,.tif,777.0,1000.0,,86ca43f93ae7ca89e12f4377b4177861,train
doc_00001951,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2061672368.tif,test/form/2061672368.tif,form,test,test/form,.tif,846.0,1000.0,,8f430655bece12e7a22de41b80894e10,train
doc_00001952,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/522078758+-8760.tif,test/form/522078758+-8760.tif,form,test,test/form,.tif,754.0,1000.0,,59a6881776d7d8017e304d3aa730c36b,val
doc_00001953,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/89349309.tif,test/form/89349309.tif,form,test,test/form,.tif,781.0,1000.0,,ee6d2b77fc9fb9872093418ceb792d6e,test
doc_00001954,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/94075976.tif,test/form/94075976.tif,form,test,test/form,.tif,754.0,1000.0,,54e0ef9231ffc0948cc5ec9b2a9557a0,train
doc_00001955,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/1005038121.tif,test/form/1005038121.tif,form,test,test/form,.tif,777.0,1000.0,,82092cb99af1da79f6c426d4dc2a9a5b,train
doc_00001956,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2029196414.tif,test/form/2029196414.tif,form,test,test/form,.tif,777.0,1000.0,,3e4b55c28cd489ab8467b149d8de472b,test
doc_00001957,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2028876909.tif,test/form/2028876909.tif,form,test,test/form,.tif,777.0,1000.0,,079e180ee46a21a52ba928ed92e930c9,val
doc_00001958,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/89773505.tif,test/form/89773505.tif,form,test,test/form,.tif,802.0,1000.0,,436476e9aeb7b5e938ead8dceca60b8e,train
doc_00001959,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/87437362_7363.tif,test/form/87437362_7363.tif,form,test,test/form,.tif,802.0,1000.0,,83e5d6648edda2c2a530fff036976a0f,train
doc_00001960,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2064941570.tif,test/form/2064941570.tif,form,test,test/form,.tif,754.0,1000.0,,b65b1b16b4964e95efea8e8392120120,test
doc_00001961,/Users/sofiiaavetisian/Desktop/UNI/statistical_learning/FINAL_PROJECT/document-classification/document_classification_project/data/raw/kaggle_extracted/test/form/2074243863.tif,test/form/2074243863.tif,form,test,test/form,.tif,754.0,1000.0,,62e9bd61105c1883ccd70f9d3b686764,test
